,ncessch,bias_own_ses_hs,med_family_income,rent_pctage_household_income,num_white,num_black,num_native,num_asian,num_hispanic,num_ell,commute_total,commute_less_than_10_min,commute_10to14min,commute_15to19min,commute_20to24min,commute_25to29min,commute_30to34min,commute_35to44min,commute_45to59min,commute_60_more_min,poverty_status_total,poverty_status_income_below_poverty_lvl,poverty_status_fam_households,poverty_status_married_fam,poverty_status_other_fam,snap_total,snap_with_cash_public_assist,snap_no_cash_public_assist,poverty_inc_ratio_total,poverty_inc_ratio_under.5,poverty_inc_ratio_.50to.99,poverty_inc_ratio_1.00to1.24,poverty_inc_ratio_1.25to1.49,poverty_inc_ratio_1.50to1.84,poverty_inc_ratio_1.85to1.99,poverty_inc_ratio_2.00over,pct_commute_less_than_29,pct_commute_greater_than_30,pct_snap_no_cash_public_assist,pct_snap_with_cash_public_assist,pct_poverty_inc_ratio_185_under,nces_id,ap_courses,honors_classes,gs_equity_rating,gs_overall_rating,gs_test_rating,gs_progress_rating,high_school,clustering_hs,volunteering_rate_hs,pct_married_couple_families,pct_single_parent_families,pct_english_lang,pct_non_english_lang,pct_homeowners,pct_non_homeowners,pct_less_than_hs_edu,pct_hs_degree,pct_associates_degree,pct_bachelors_degree,pct_post_grad_higher_degree
36,010166001519,-0.086549997,,,2.622429906542056,0.16448598130841122,0.007476635514018692,0.001869158878504673,0.3663551401869159,0.19813084112149532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010166001519,,,5.0,6.0,,,010166001519,0.54229999,0.02538,,,,,,,,,,,
37,010174000600,-0.02555,,,1.2705223880597014,0.8115671641791045,0.0,0.013059701492537313,0.1044776119402985,0.055970149253731345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010174000600,,,4.0,3.0,3.0,,010174000600,0.57555997,0.01723,,,,,,,,,,,
38,010174000604,-0.01904,,,2.9017543859649124,0.6736842105263158,0.01929824561403509,0.02456140350877193,0.11052631578947368,0.13859649122807016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010174000604,,,7.0,9.0,,,010174000604,0.50194001,0.026459999,,,,,,,,,,,
39,010195000756,-0.067280002,,,1.9948979591836735,0.26785714285714285,0.0,0.002551020408163265,0.04591836734693878,0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010195000756,7.0,0.0,5.0,6.0,7.0,,010195000756,0.56169999,0.021609999,,,,,,,,,,,
40,010195001511,-0.0133,,,2.3121019108280256,0.21868365180467092,0.004246284501061571,0.008492569002123142,0.0870488322717622,0.04030226700251889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010195001511,,,4.0,5.0,5.0,,010195001511,0.57295001,0.024529999,,,,,,,,,,,
41,010195001720,-0.04549,,,1.7746031746031745,0.22857142857142856,0.009523809523809525,0.0,0.050793650793650794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010195001720,,,5.0,6.0,7.0,,010195001720,0.65170002,0.055339999,,,,,,,,,,,
42,010216000815,-0.080770001,,,0.9760479041916168,2.5209580838323356,0.023952095808383235,0.0,0.09880239520958084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010216000815,,,3.0,3.0,,,010216000815,0.61337,0.0057100002,,,,,,,,,,,
43,010216000817,-0.082120001,,,0.17405063291139242,2.3639240506329116,0.0,0.0,0.028481012658227847,0.06397306397306397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010216000817,,,6.0,5.0,,,010216000817,0.6146,0.0028899999,,,,,,,,,,,
44,010279001112,-0.087899998,,,1.5525423728813559,1.3610169491525423,0.022033898305084745,0.02711864406779661,0.1847457627118644,0.23898305084745763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010279001112,,,4.0,4.0,4.0,,010279001112,0.51292002,0.022,,,,,,,,,,,
45,010279001114,-0.04896,,,1.905109489051095,0.9513381995133819,0.0267639902676399,0.019464720194647202,0.16058394160583941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010279001114,,,4.0,5.0,6.0,,010279001114,0.52987999,0.028340001,,,,,,,,,,,
46,010321000038,-0.055769999,,,2.1381733021077283,0.19437939110070257,0.00702576112412178,0.00936768149882904,0.07494145199063232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010321000038,,,4.0,6.0,6.0,,010321000038,0.59290999,0.025350001,,,,,,,,,,,
47,010321001229,-0.0081500001,,,1.5635593220338984,0.9957627118644068,0.012711864406779662,0.00423728813559322,0.05367231638418079,0.007062146892655367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010321001229,,,3.0,3.0,5.0,,010321001229,0.51858997,0.02421,,,,,,,,,,,
48,010321001234,-0.0063299998,,,2.8027681660899653,0.7612456747404844,0.01730103806228374,0.0,0.13494809688581316,0.1972318339100346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010321001234,,,3.0,5.0,4.0,,010321001234,0.59276998,0.020369999,,,,,,,,,,,
49,010339000052,0.085069999,,,5.259896729776248,5.598967297762479,0.025817555938037865,0.11359724612736662,0.504302925989673,0.2864583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010339000052,10.0,0.0,3.0,5.0,,,010339000052,0.43268999,0.055989999,,,,,,,,,,,
50,010339001274,-0.01325,,,4.963562753036437,0.7044534412955465,0.01417004048582996,0.012145748987854251,0.3866396761133603,0.1194331983805668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010339001274,,,3.0,4.0,,,010339001274,0.44725999,0.042309999,,,,,,,,,,,
51,010339001282,-0.069310002,,,2.3976190476190475,2.704761904761905,0.03333333333333333,0.014285714285714285,1.1857142857142857,1.0095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010339001282,,,2.0,2.0,,,010339001282,0.48526001,0.032639999,,,,,,,,,,,
52,010339001287,-0.0307,,,4.59433962264151,0.12264150943396226,0.0047169811320754715,0.009433962264150943,0.2240566037735849,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,010339001287,,,2.0,4.0,,,010339001287,0.55018997,0.02682,,,,,,,,,,,
53,040045000001,0.084720001,,,10.291139240506329,3.212025316455696,0.7531645569620253,0.9272151898734177,17.484177215189874,8.54746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040045000001,13.0,0.0,3.0,5.0,3.0,,040045000001,0.33627999,0.022399999,,,,,,,,,,,
54,040045001884,0.01304,,,9.456637168141594,1.5646017699115045,0.20707964601769913,1.1221238938053097,7.350442477876106,3.4232365145228214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040045001884,13.0,0.0,4.0,5.0,6.0,,040045001884,0.35719001,0.03548,,,,,,,,,,,
55,040045002273,-0.047189999,,,9.976127320954907,2.302387267904509,0.3925729442970822,0.7745358090185677,14.270557029177718,7.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040045002273,14.0,0.0,4.0,5.0,4.0,,040045002273,0.38518,0.022779999,,,,,,,,,,,
56,040045002592,-0.04984,,,7.197286012526096,0.7995824634655533,0.1837160751565762,0.38204592901878914,5.060542797494781,2.4638009049773757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040045002592,25.0,0.0,4.0,6.0,6.0,,040045002592,0.41185999,0.02375,,,,,,,,,,,
57,040269000198,0.02599,,,10.771260997067449,1.4736070381231672,0.38563049853372433,0.4809384164222874,9.3841642228739,4.316498316498317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040269000198,10.0,0.0,4.0,6.0,4.0,,040269000198,0.30983001,0.026559999,,,,,,,,,,,
58,040269002684,-0.049819998,,,10.796267496111975,1.4136858475894245,0.27993779160186627,0.3188180404354588,8.776049766718508,5.744299674267101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040269002684,13.0,0.0,3.0,5.0,3.0,,040269002684,0.31516999,0.02599,,,,,,,,,,,
59,040269002971,-0.1629,,,14.44136460554371,1.439232409381663,0.27505330490405117,0.42857142857142855,6.098081023454157,2.443496801705757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040269002971,18.0,0.0,5.0,7.0,6.0,,040269002971,0.45653999,0.01389,,,,,,,,,,,
60,040269003126,-0.00242,,,5.713503649635037,0.5647810218978102,0.09215328467153285,0.21806569343065693,2.576642335766423,1.3741830065359477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040269003126,8.0,0.0,4.0,6.0,5.0,,040269003126,0.32477999,0.03173,,,,,,,,,,,
61,040340000246,0.0063399998,,,20.68801652892562,0.6342975206611571,0.28512396694214875,1.2066115702479339,5.276859504132231,1.884297520661157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040340000246,22.0,0.0,4.0,6.0,7.0,,040340000246,0.33144999,0.043579999,,,,,,,,,,,
62,040340000258,0.04397,,,14.782122905027933,0.6126629422718808,0.3500931098696462,0.6741154562383612,5.996275605214152,3.204887218045113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040340000258,17.0,0.0,3.0,5.0,5.0,,040340000258,0.31672999,0.04569,,,,,,,,,,,
63,040340001670,0.029270001,,,11.725563909774436,0.9041353383458647,0.4323308270676692,1.1729323308270676,5.746240601503759,1.8082706766917294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040340001670,14.0,0.0,3.0,4.0,3.0,,040340001670,0.34505999,0.049219999,,,,,,,,,,,
64,040340002283,0.01029,,,11.59907120743034,0.5170278637770898,0.16873065015479877,0.42879256965944273,4.21671826625387,2.447478991596639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040340002283,22.0,0.0,3.0,4.0,4.0,,040340002283,0.33643001,0.044610001,,,,,,,,,,,
65,040340002965,-0.061299998,,,13.302211302211303,0.8157248157248157,0.22113022113022113,1.1498771498771498,4.068796068796069,1.8501228501228502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040340002965,25.0,0.0,5.0,6.0,7.0,,040340002965,0.47823,0.038139999,,,,,,,,,,,
66,040345000275,-0.032030001,,,8.666666666666666,2.2072829131652663,0.6890756302521008,0.8515406162464986,14.65266106442577,12.492997198879552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000275,,,7.0,7.0,7.0,,040345000275,0.33447,0.032000002,,,,,,,,,,,
67,040345000277,-0.038210001,,,9.351097178683386,4.636363636363637,1.5956112852664577,1.786833855799373,16.73667711598746,14.511041009463723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000277,13.0,0.0,5.0,5.0,5.0,,040345000277,0.38159001,0.027620001,,,,,,,,,,,
68,040345000278,0.00065,,,8.075247524752475,3.978217821782178,0.8514851485148515,1.1445544554455445,18.657425742574258,15.962301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000278,13.0,0.0,4.0,4.0,4.0,,040345000278,0.32119,0.016720001,,,,,,,,,,,
69,040345000279,0.00042,,,11.713450292397662,1.4064327485380117,0.5087719298245614,0.5906432748538012,7.207602339181286,4.564327485380117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000279,12.0,0.0,7.0,7.0,8.0,,040345000279,0.38755,0.03523,,,,,,,,,,,
70,040345000280,-0.01481,,,11.063037249283667,1.9426934097421202,0.7106017191977078,0.6332378223495702,9.902578796561604,6.759312320916905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000280,17.0,0.0,7.0,7.0,7.0,,040345000280,0.36338001,0.027930001,,,,,,,,,,,
71,040345000281,0.14212,,,7.056016597510373,1.7261410788381744,0.578838174273859,0.2074688796680498,12.064315352697095,11.365145228215768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000281,,,5.0,7.0,8.0,,040345000281,0.36043999,0.03339,,,,,,,,,,,
72,040345000282,0.082439996,,,9.944444444444445,1.5324074074074074,0.7407407407407407,1.2175925925925926,7.773148148148148,4.512941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000282,17.0,0.0,6.0,8.0,8.0,,040345000282,0.41275999,0.037379999,,,,,,,,,,,
73,040345000283,-0.02008,,,9.131926121372032,4.353562005277045,1.437994722955145,1.6622691292875988,15.567282321899736,13.38031914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000283,17.0,0.0,6.0,7.0,7.0,,040345000283,0.35547,0.033780001,,,,,,,,,,,
74,040345000284,-0.03334,,,8.416422287390029,2.870967741935484,0.8152492668621701,1.249266862170088,22.466275659824046,15.360703812316716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040345000284,16.0,0.0,6.0,7.0,7.0,,040345000284,0.33267,0.018859999,,,,,,,,,,,
75,040593000488,0.12662999,,,10.401587301587302,1.6206349206349207,0.4936507936507937,0.7984126984126985,9.74126984126984,8.376835236541599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040593000488,10.0,0.0,3.0,4.0,3.0,,040593000488,0.32699999,0.044330001,,,,,,,,,,,
76,040593000491,0.03737,,,7.407185628742515,0.43862275449101795,0.19461077844311378,0.30538922155688625,3.31437125748503,1.6219879518072289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040593000491,15.0,0.0,2.0,5.0,4.0,,040593000491,0.38802001,0.057870001,,,,,,,,,,,
77,040593001084,0.022569999,,,7.7988505747126435,0.19655172413793104,0.07241379310344828,1.4689655172413794,1.5045977011494254,1.8022988505747126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040593001084,19.0,0.0,5.0,6.0,7.0,,040593001084,0.39725,0.05356,,,,,,,,,,,
78,040593001553,0.075300001,,,9.148464163822526,0.46757679180887374,0.23208191126279865,1.295221843003413,5.738907849829351,5.163822525597269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040593001553,19.0,0.0,2.0,4.0,6.0,,040593001553,0.35951999,0.04273,,,,,,,,,,,
79,040593001995,0.021290001,,,12.248579545454545,0.32386363636363635,0.05397727272727273,1.6107954545454546,2.3295454545454546,1.7809388335704126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040593001995,21.0,0.0,6.0,7.0,7.0,,040593001995,0.40206999,0.050050002,,,,,,,,,,,
80,040625000508,0.020749999,,,9.207161125319693,0.5907928388746803,0.2506393861892583,0.4092071611253197,4.20460358056266,0.9974424552429667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040625000508,9.0,0.0,6.0,7.0,5.0,,040625000508,0.39322001,0.036809999,,,,,,,,,,,
81,040625000514,0.033739999,,,12.53061224489796,2.3346938775510204,0.6,0.6979591836734694,10.70204081632653,4.122448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040625000514,0.0,0.0,4.0,5.0,3.0,,040625000514,0.33917001,0.027109999,,,,,,,,,,,
82,040625000589,0.018859999,,,9.553072625698324,0.37988826815642457,0.11033519553072625,0.696927374301676,2.7458100558659218,0.8573667711598746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040625000589,12.0,0.0,6.0,7.0,7.0,,040625000589,0.38433,0.045419998,,,,,,,,,,,
83,040625001315,-0.01114,,,9.248062015503876,1.2739018087855296,0.32299741602067183,0.7054263565891473,6.72093023255814,2.55297157622739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040625001315,,,6.0,7.0,6.0,,040625001315,0.35541999,0.04078,,,,,,,,,,,
84,040625001500,0.01939,,,10.009950248756219,0.7810945273631841,0.3308457711442786,0.582089552238806,6.751243781094527,2.3855721393034828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040625001500,15.0,0.0,4.0,6.0,5.0,,040625001500,0.34976,0.03703,,,,,,,,,,,
85,040625002426,0.00060000003,,,8.05179282868526,1.2370517928286853,0.46215139442231074,0.6354581673306773,9.380478087649402,4.650406504065041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040625002426,6.0,0.0,3.0,5.0,4.0,,040625002426,0.34812999,0.022290001,,,,,,,,,,,
86,040625002586,-0.032559998,,,10.530637254901961,0.34558823529411764,0.10294117647058823,0.866421568627451,2.6213235294117645,0.9579500657030223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040625002586,12.0,0.0,7.0,7.0,8.0,,040625002586,0.40588,0.03232,,,,,,,,,,,
87,040757000604,0.01218,,,8.995305164319248,0.22300469483568075,0.08215962441314555,1.5528169014084507,1.4354460093896713,1.5173237753882916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040757000604,17.0,0.0,6.0,7.0,8.0,,040757000604,0.40296999,0.064110003,,,,,,,,,,,
88,040757000640,0.073830001,,,9.406521739130435,0.3239130434782609,0.2108695652173913,0.358695652173913,2.873913043478261,2.8282608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040757000640,18.0,0.0,3.0,5.0,5.0,,040757000640,0.41839999,0.045850001,,,,,,,,,,,
89,040757000641,0.0176,,,8.10211706102117,0.11581569115815692,0.06351183063511831,0.6625155666251556,1.1145703611457036,0.800747198007472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040757000641,23.0,0.0,5.0,7.0,7.0,,040757000641,0.43731999,0.060699999,,,,,,,,,,,
90,040757000644,0.026009999,,,6.175,0.5307692307692308,0.5384615384615384,0.3173076923076923,4.292307692307692,2.2324649298597192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040757000644,9.0,0.0,2.0,3.0,2.0,,040757000644,0.37709001,0.037780002,,,,,,,,,,,
91,040757000659,0.03049,,,5.584202682563339,0.16542473919523099,0.11773472429210134,0.3651266766020864,1.5901639344262295,1.1546052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,040757000659,,,5.0,6.0,7.0,,040757000659,0.44580001,0.051199999,,,,,,,,,,,
92,050633000367,0.01541,52500.0,24.4,2.976923076923077,1.0261538461538462,0.18307692307692308,0.3507692307692308,3.9423076923076925,3.7162162162162162,880.0,177.0,122.0,118.0,158.0,134.0,61.0,24.0,13.0,73.0,671.0,78.0,48.0,6.0,42.0,671.0,161.0,510.0,2011.0,112.0,140.0,260.0,238.0,112.0,121.0,1028.0,0.8056818181818182,0.1943181818181818,0.7600596125186289,0.2399403874813711,0.4286424664346096,050633000367,23.0,0.0,5.0,6.0,4.0,7.0,050633000367,0.33024001,0.036520001,0.4676145339652449,0.26540284360189575,0.9241706161137441,0.15165876777251186,0.5829383886255924,0.41706161137440756,0.16017699115044248,0.4,0.10353982300884956,0.10530973451327434,0.019469026548672566
93,050633000373,0.04434,,,6.033834586466165,0.7180451127819549,0.28477443609022557,0.5,1.4445488721804511,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,050633000373,22.0,0.0,,6.0,9.0,3.0,050633000373,0.38248,0.06786,,,,,,,,,,,
